id,birth_year,last_name,category,gender,weight,height,pro_agility_l,pro_agility_r,broad_jump,vertical_jump,dash_10yd,shuttle_100yd,shuttle_150yd,shuttle_300yd,flexed_arm_hang,pull_ups,ue_watt,le_watt,demo_edu,demo_income,demo_fin_support,demo_sports_access,demo_years_org_sport,demo_race_asian,demo_race_black,demo_race_hispanic,demo_race_native,demo_race_pacific,demo_race_white,mtq1,mtq2,mtq3,mtq4,mtq5,mtq6,mtq7,mtq8,mtq9,mtq10,grt1,grt2,grt3,grt4,grt5,grt6,grt7,grt8,res1,res2,res3,res4,res5,res6,res7,res8,res9,res10,se1,se2,se3,se4,se5,se6,sms1,sms2,sms3,sms4,sms5,sms6,sms7,sms8,sms9,sms10,sms11,sms12,sms13,sms14,sms15,sms16,sms17,sms18,twc1,twc2,twc3,twc4,twc5,hst_age_first_league,hst_age_regular_hky,hst_age_supervised,hst_age_main_sport,hst_practice_hrs_band,hst_game_hrs_band,hst_hky_8plus_months,hst_multi_sport_level,hst_effort,hst_focus,hst_enjoyment,hst_camps_freq,hst_relocated,hst_injury_count_12_16,hst_days_missed_2y,hst_comp_level,hst_age_first_at_level,cog_refocus_speed,cog_stay_locked_in,sleep_hrs_band,nut_balanced_meals,nut_hydration_freq,nut_post_snack_freq,nut_knowledge_conf,nut_limiting_factors,nut_energy_mornings,cog_game_recognition,cog_puck_decision_conf,cog_decision_effectiveness,cog_pregame_anxiety,cop_breathing,cop_self_talk,cop_visualization,cop_talk_teammate_coach,cop_other,coach_comfort_asking,coach_understands_you,target_pro_success,weight_abs_impr,weight_rel_impr_pct,weight_impr_per_year,height_abs_impr,height_rel_impr_pct,height_impr_per_year,pro_agility_l_abs_impr,pro_agility_l_rel_impr_pct,pro_agility_l_impr_per_year,pro_agility_r_abs_impr,pro_agility_r_rel_impr_pct,pro_agility_r_impr_per_year,broad_jump_abs_impr,broad_jump_rel_impr_pct,broad_jump_impr_per_year,vertical_jump_abs_impr,vertical_jump_rel_impr_pct,vertical_jump_impr_per_year,dash_10yd_abs_impr,dash_10yd_rel_impr_pct,dash_10yd_impr_per_year,shuttle_100yd_abs_impr,shuttle_100yd_rel_impr_pct,shuttle_100yd_impr_per_year,shuttle_150yd_abs_impr,shuttle_150yd_rel_impr_pct,shuttle_150yd_impr_per_year,shuttle_300yd_abs_impr,shuttle_300yd_rel_impr_pct,shuttle_300yd_impr_per_year,flexed_arm_hang_abs_impr,flexed_arm_hang_rel_impr_pct,flexed_arm_hang_impr_per_year,pull_ups_abs_impr,pull_ups_rel_impr_pct,pull_ups_impr_per_year,ue_watt_abs_impr,ue_watt_rel_impr_pct,ue_watt_impr_per_year,le_watt_abs_impr,le_watt_rel_impr_pct,le_watt_impr_per_year,cat_progression,num_tests,time_span_years,ever_promoted_between_tests
Athlete_193,2004,Last193,Under 19 Girls,0,139,196.2,5.88,4.52,58.7,20.5,1.99,25.33,35.29,65.15,56.3,15,419,861,3,2,1,4,1,0,0,0,0,0,1,2,5,1,1,5,4,5,1,1,3,5,1,5,3,4,2,5,5,2,3,1,5,4,3,2,5,3,5,4,1,3,1,4,4,7,5,7,1,3,7,5,7,6,1,1,4,6,2,2,4,1,7,1,5,3,3,5,5,11,10,15,1,4,0,0,4,5,1,2,1,4,92,4,14,5,1,5,1,5,2,2,1,1,2,3,5,1,0,1,0,1,0,2,3,1,-7.5,-5.4,-1.5,-3.4,-1.7,-0.67,-0.43,-7.3,-0.085,-0.48,-10.7,-0.096,-0.8,-1.3,-0.15,4.5,22.2,0.91,0.137,6.9,0.027,0.74,2.9,0.149,-1.62,-4.6,-0.325,-0.52,-0.8,-0.103,4.8,8.5,0.95,-0.1,-0.5,-0.01,-36.1,-8.6,-7.21,39.5,4.6,7.9,1,4,5,0
Athlete_194,2004,Last194,Under 12 Girls,0,143.6,163.8,4.63,4.86,81.5,25.7,2.05,25.33,32.82,53.69,50.5,10,719,535,1,4,1,1,3,0,1,0,0,0,0,2,2,4,4,5,3,3,3,4,1,1,3,4,2,1,2,4,4,3,3,3,4,5,4,2,2,3,5,4,3,3,5,5,5,3,7,6,7,6,3,2,3,6,7,6,5,7,6,1,6,2,7,1,4,3,5,1,9,9,11,10,3,3,0,1,5,1,2,1,0,10,132,3,10,3,3,3,0,3,2,3,1,3,4,1,4,5,1,0,1,1,0,3,3,0,14.3,10,7.15,-0.8,-0.5,-0.38,0.11,2.5,0.057,-0.33,-6.9,-0.167,-4,-4.9,-2.02,-5.2,-20.4,-2.62,-0.267,-13.1,-0.134,0.3,1.2,0.152,0.53,1.6,0.264,-4.3,-8,-2.148,-19.9,-39.3,-9.93,0.2,2.4,0.12,49.4,6.9,24.69,160.6,30,80.32,-1,3,2,0
Athlete_195,2009,Last195,Under 16 Boys,1,144.3,168.5,5.82,5.33,98.6,24,1.88,25.33,35.44,57.25,40.3,4,645,664,3,1,1,5,2,0,0,0,0,0,0,2,3,5,1,2,4,2,2,5,3,1,4,2,4,5,1,1,3,4,5,2,1,4,3,2,4,4,2,5,3,4,4,3,2,6,3,2,4,1,1,3,5,6,2,2,1,5,4,4,5,6,6,2,5,4,3,5,5,12,9,9,2,1,1,0,3,4,5,3,1,8,132,2,14,2,4,1,0,1,5,5,0,4,3,2,1,1,0,0,1,0,1,2,5,0,-7.8,-5.4,-7.81,3.8,2.3,3.79,-0.26,-4.5,-0.261,-0.13,-2.4,-0.125,6.3,6.4,6.32,0.5,2,0.48,0.311,16.5,0.311,0.66,2.6,0.664,1.32,3.7,1.321,-3.96,-6.9,-3.962,-25.4,-63,-25.4,3.5,91.6,3.51,-28.6,-4.4,-28.63,293.7,44.2,293.72,3,4,1,0
Athlete_196,2006,Last196,Peewee Minor,0,160.2,180.7,5.09,4.7,82,22.3,1.82,25.33,35.94,63.17,46.2,5,379,851,5,3,2,1,3,0,0,0,0,0,1,5,2,3,2,2,4,1,4,3,3,2,1,5,1,2,2,1,5,3,4,4,5,2,4,1,5,2,1,5,1,5,5,5,3,5,3,6,6,3,1,6,1,4,5,1,2,7,7,2,3,6,7,3,2,1,2,3,5,10,10,11,2,3,1,0,4,1,4,2,1,5,62,5,10,2,5,3,0,4,4,4,0,3,4,1,5,3,0,1,1,0,0,5,5,1,8.8,5.5,2.92,-1.3,-0.7,-0.43,-0.23,-4.5,-0.076,0.55,11.7,0.182,6.6,8.1,2.21,0.7,3.4,0.25,-0.051,-2.8,-0.017,-0.52,-2.1,-0.174,-0.31,-0.9,-0.102,-2.3,-3.6,-0.767,21.2,45.8,7.05,-3.4,-69.2,-1.13,121.8,32.2,40.6,-144.7,-17,-48.23,-1,2,3,0
Athlete_197,2010,Last197,Under 19 Girls,0,118.2,181.5,5.79,5.8,84.4,17.3,2.06,25.33,37.37,44.58,59.6,8,355,1146,2,3,2,1,3,1,1,0,0,0,1,3,5,1,2,1,4,4,5,1,4,3,2,3,5,1,3,4,5,1,2,3,1,1,1,5,3,3,1,1,5,1,3,5,4,5,3,3,6,5,7,6,6,5,7,2,7,3,5,3,3,6,3,5,1,5,1,2,7,9,9,14,1,1,1,1,1,4,5,1,1,10,146,5,10,1,2,5,0,2,3,1,0,1,5,2,5,5,1,0,0,1,0,4,5,0,5.8,4.9,2.88,0,0,0.02,0.19,3.3,0.094,-0.13,-2.2,-0.065,8.3,9.8,4.15,-3.8,-22,-1.91,0.038,1.8,0.019,0.54,2.1,0.269,1.89,5,0.943,-3.63,-8.2,-1.817,-9.3,-15.5,-4.63,-4.5,-59.4,-2.23,-112.1,-31.6,-56.06,28,2.4,14.02,-1,1,2,1
Athlete_198,2004,Last198,Peewee Minor,1,126.7,177.5,5.05,5.62,68.2,15.1,2.01,21.35,34.9,47.74,43.7,7,373,1092,1,3,2,2,5,0,0,0,0,0,0,1,2,2,5,4,2,5,5,4,5,3,5,3,3,3,5,3,5,4,5,1,4,1,4,5,1,4,2,2,2,1,3,1,4,2,7,5,5,7,7,4,3,2,5,1,4,1,2,2,2,6,5,5,1,4,5,1,7,11,8,14,4,5,1,2,2,5,4,1,1,0,33,5,18,5,2,4,0,2,5,1,0,1,2,2,1,2,0,1,0,1,1,3,1,0,-9.2,-7.3,-1.54,3.4,1.9,0.57,-0.01,-0.2,-0.002,-0.01,-0.1,-0.001,4.2,6.2,0.7,-2.5,-16.3,-0.41,0.256,12.7,0.043,1.41,6.6,0.236,-0.83,-2.4,-0.139,1.41,2.9,0.234,-11.1,-25.5,-1.86,3.8,52.3,0.63,33,8.9,5.5,69.6,6.4,11.61,4,4,6,0
Athlete_199,2011,Last199,Squirt Minor,0,157.3,150.6,4.57,4.95,97.2,19.5,1.67,22.1,35.21,75.91,5.7,11,234,725,2,2,1,4,5,0,0,1,0,0,1,5,2,3,5,4,4,2,2,3,2,2,1,1,2,5,1,5,2,2,3,5,5,1,1,3,4,4,2,4,1,3,5,5,1,3,5,1,6,1,7,1,3,7,2,6,7,4,4,4,2,6,2,2,3,3,3,2,4,12,9,16,5,3,0,1,1,2,5,2,1,10,110,2,10,3,4,4,1,1,3,3,0,1,5,4,1,3,1,0,0,0,1,3,1,0,-7.8,-5,-1.3,-1.7,-1.1,-0.28,0.12,2.5,0.019,-0.08,-1.5,-0.013,2.1,2.2,0.35,3.9,19.8,0.64,-0.007,-0.4,-0.001,-0.35,-1.6,-0.058,-0.45,-1.3,-0.075,-1.8,-2.4,-0.299,-3.3,-58.1,-0.55,6.1,58.2,1.02,-41.4,-17.7,-6.9,-29.6,-4.1,-4.94,4,4,6,0
Athlete_200,2004,Last200,Under 16 Boys,0,153.6,176,5.4,4.96,70.8,13.3,1.77,23.6,31.66,54.03,26.5,9,363,831,1,4,2,4,3,0,0,0,1,0,1,2,3,5,1,4,4,5,3,1,4,1,2,4,5,1,4,5,1,2,4,4,3,2,4,3,1,3,4,1,5,3,1,2,1,4,5,4,3,4,4,4,2,7,7,6,3,1,7,6,4,3,1,2,2,2,4,4,5,12,11,15,3,4,1,2,2,5,3,2,1,5,115,3,18,3,2,1,1,4,1,2,1,4,3,5,3,1,1,1,1,0,1,3,2,0,-2.5,-1.6,-2.5,0.8,0.4,0.75,-0.05,-0.9,-0.048,0.09,1.7,0.086,-10.2,-14.4,-10.19,2.9,21.8,2.91,0.027,1.5,0.027,-0.51,-2.2,-0.514,-0.07,-0.2,-0.075,-1.41,-2.6,-1.408,-10.6,-39.9,-10.57,1.1,11.9,1.12,74.5,20.5,74.5,105.1,12.7,105.13,3,1,1,1
Athlete_201,2007,Last201,Peewee Minor,0,140.6,155.8,5.57,4.65,89.6,13.8,1.77,24.2,34.66,46.74,0,15,464,707,2,1,0,1,1,0,0,0,0,0,1,4,4,5,1,3,4,3,3,3,1,3,1,2,3,4,2,4,5,3,4,1,4,3,1,1,5,3,5,3,5,1,1,5,1,2,5,1,1,5,5,4,1,3,3,3,1,4,1,1,5,1,4,1,5,2,4,4,9,12,13,12,2,4,0,0,3,5,2,1,1,9,110,4,13,3,1,1,0,5,3,1,1,1,5,2,3,2,0,1,0,0,1,1,3,0,3.3,2.3,0.66,0.7,0.4,0.14,0.12,2.1,0.023,-0.27,-5.8,-0.054,-3.7,-4.1,-0.73,3.7,26.4,0.73,-0.111,-6.3,-0.022,1.22,5,0.243,0.3,0.9,0.061,-0.5,-1.1,-0.1,31.5,3146.3,6.29,3.4,22.7,0.68,11.6,2.5,2.33,-321.2,-45.4,-64.23,1,3,5,0
Athlete_202,2011,Last202,Bantam Minor,1,135.7,160.1,6.04,4.62,81.3,24.6,1.74,23.98,28.77,53.23,17.3,11,353,755,4,5,0,4,2,0,0,1,0,0,1,4,1,5,3,2,2,4,2,5,1,2,3,2,3,5,1,5,1,5,3,1,2,2,4,1,3,1,2,4,3,1,1,2,1,6,4,2,2,5,2,2,5,2,3,4,1,3,5,1,5,3,5,2,4,4,1,2,10,7,13,12,5,1,0,2,1,3,4,2,0,2,48,3,18,4,5,3,0,5,3,5,1,2,2,2,1,4,0,1,1,0,1,5,4,1,12.6,9.3,3.15,-1.8,-1.1,-0.45,0.02,0.3,0.005,0.07,1.6,0.018,-8.6,-10.6,-2.15,1.4,5.6,0.35,0.1,5.8,0.025,0.08,0.4,0.021,2.52,8.8,0.631,-2.75,-5.2,-0.687,6.7,38.9,1.69,-4.6,-40.7,-1.15,-171.2,-48.5,-42.8,103.5,13.7,25.87,-1,4,4,0
Athlete_203,2004,Last203,Bantam Major,1,129.1,176.6,5.89,5.36,68.5,15.4,1.59,24.85,31.39,50.61,10.9,14,610,517,5,3,2,3,1,0,0,0,0,0,1,1,5,3,2,4,4,2,3,3,1,5,4,4,1,5,4,4,2,3,2,3,4,1,4,1,3,3,2,4,2,4,1,1,4,7,5,2,7,2,3,5,7,6,6,7,1,3,2,6,3,7,5,1,5,4,4,3,9,10,11,12,2,3,0,1,2,4,4,2,1,10,58,3,15,1,1,4,1,5,5,2,0,2,2,3,4,3,0,1,0,1,0,3,2,1,0.1,0.1,0.01,0.5,0.3,0.11,-0.34,-5.8,-0.068,0.14,2.6,0.027,2.7,4,0.54,0.6,3.7,0.11,0.135,8.5,0.027,-1.19,-4.8,-0.238,-1.64,-5.2,-0.328,-3.78,-7.5,-0.756,12.3,112.6,2.46,-3.7,-26.3,-0.74,-27.1,-4.4,-5.43,-24.1,-4.7,-4.83,0,3,5,0
Athlete_204,2009,Last204,Peewee Minor,1,148.5,166.5,5.48,5.43,92.3,28.8,1.93,24,35.38,45.21,29.4,5,495,517,1,1,2,3,5,0,0,0,0,0,1,2,3,1,2,2,5,4,1,4,2,2,4,4,5,1,2,4,1,4,1,1,4,4,3,1,2,2,3,4,5,3,4,1,1,3,7,3,7,1,3,5,3,7,1,3,5,6,7,7,5,7,5,2,2,1,2,4,7,8,11,14,3,5,1,0,5,2,3,2,0,6,44,4,15,5,2,4,0,1,3,3,0,5,3,1,3,4,1,0,0,1,1,3,3,1,18.3,12.4,4.59,2.8,1.7,0.71,0.06,1,0.014,0.3,5.6,0.076,-1.5,-1.6,-0.38,2.1,7.2,0.52,-0.167,-8.7,-0.042,-0.43,-1.8,-0.108,0.87,2.5,0.219,-2.06,-4.6,-0.516,13.1,44.4,3.27,-1.4,-27.3,-0.34,-92.1,-18.6,-23.04,-268.2,-51.9,-67.04,3,3,4,0
Athlete_205,2009,Last205,Under 14 Girls,0,179.5,179.7,5.1,5.32,80.2,12.9,1.81,22.64,32.17,51.96,35.4,6,427,706,3,3,2,1,4,0,0,0,0,0,0,5,3,2,2,5,5,3,2,3,3,1,4,2,2,5,2,1,1,3,1,5,5,2,1,5,4,4,5,1,2,1,1,2,4,5,4,7,2,6,1,6,7,5,4,1,6,7,6,2,2,1,4,4,3,5,2,2,4,12,9,12,3,3,0,0,3,3,2,1,0,7,65,3,17,1,4,5,0,2,2,4,0,2,4,3,4,4,1,0,1,0,1,4,2,0,8.1,4.5,1.35,2.8,1.6,0.47,-0.11,-2.1,-0.018,-0.26,-4.9,-0.044,-0.7,-0.9,-0.12,-0.5,-4,-0.08,0.128,7,0.021,1.3,5.7,0.217,0.15,0.5,0.025,0.51,1,0.085,31.3,88.3,5.21,-0.8,-12.6,-0.13,49.7,11.6,8.28,-31.8,-4.5,-5.3,-1,1,6,0
Athlete_206,2007,Last206,Under 15 Boys,0,123.5,200.9,4.99,5.29,82.1,22.1,1.81,19.06,34.17,55.16,15.6,11,752,1043,4,2,2,3,3,0,1,0,0,0,1,4,2,3,4,5,2,5,5,1,5,3,3,1,2,3,5,2,2,4,3,2,4,4,5,5,4,3,3,5,1,4,5,4,1,4,5,2,7,6,1,6,3,2,6,7,7,2,5,6,2,4,3,4,4,4,3,3,5,12,10,16,5,5,1,0,3,3,3,1,1,0,7,3,11,2,5,3,1,4,1,4,1,1,1,1,5,4,0,1,1,1,0,2,1,1,-7,-5.7,-1.17,-1.1,-0.5,-0.18,-0.08,-1.6,-0.013,0.26,5,0.044,4.7,5.7,0.78,6.8,30.8,1.13,0.188,10.4,0.031,0.35,1.8,0.058,1.8,5.3,0.3,-0.41,-0.7,-0.068,-32.8,-210.2,-5.47,0.7,6.9,0.12,89.3,11.9,14.88,286.6,27.5,47.77,0,2,6,0
Athlete_207,2004,Last207,Under 18 Boys,0,188.1,179.3,5.08,4.96,85.4,14.1,2,25.33,28.15,55.21,25.3,8,604,989,2,2,2,2,5,0,0,1,0,0,1,4,3,2,2,3,5,3,3,4,4,1,2,1,4,2,5,3,2,1,5,2,1,1,3,2,3,4,3,2,3,3,1,1,2,5,5,6,7,4,7,3,2,3,5,5,1,7,6,2,6,6,2,3,3,3,4,3,10,7,8,13,3,3,1,2,1,5,2,1,0,3,59,2,11,3,5,2,0,3,4,3,1,4,3,4,1,3,1,0,0,0,0,3,1,0,-6.8,-3.6,-3.39,8.1,4.5,4.05,0.08,1.5,0.039,0.56,11.4,0.282,-3.2,-3.7,-1.59,1,7.1,0.5,0.092,4.6,0.046,1.86,7.3,0.928,-1.98,-7,-0.988,-2.57,-4.7,-1.284,11.4,45.1,5.71,-1.2,-13.8,-0.58,-113.8,-18.9,-56.91,-9.5,-1,-4.75,3,1,2,0
Athlete_208,2008,Last208,Under 14 Girls,1,171.1,178.7,4.87,5.33,79.7,20.8,1.72,25.33,37.86,59.76,33.7,11,513,517,5,1,0,2,1,0,0,0,0,0,0,1,2,2,4,1,2,5,1,2,2,1,1,5,2,5,1,3,4,4,5,3,2,4,5,4,3,5,5,5,3,3,2,4,3,6,3,6,7,1,3,5,4,7,1,2,7,6,1,5,5,4,6,5,5,5,3,1,5,11,9,11,2,5,0,2,3,3,2,1,1,9,83,5,16,1,5,5,0,4,3,4,0,5,2,5,3,2,0,0,0,0,0,2,2,0,0.3,0.2,0.14,0.9,0.5,0.44,-0.17,-3.5,-0.085,0.23,4.3,0.115,9.8,12.3,4.92,2.3,10.8,1.13,-0.142,-8.3,-0.071,0.63,2.5,0.313,-1.71,-4.5,-0.855,4.55,7.6,2.275,2.6,7.7,1.3,0.1,0.5,0.03,46.6,9.1,23.3,306.2,59.2,153.1,0,3,2,1
Athlete_209,2007,Last209,Under 16 Boys,1,138.7,159.3,5.09,4.59,75.5,14.8,1.79,21.29,30.07,41.05,27.2,9,766,750,3,2,1,3,5,0,0,0,0,0,0,2,5,2,1,3,4,2,4,5,5,4,2,3,1,5,3,4,3,3,3,3,2,2,1,4,1,1,1,2,3,1,3,5,2,6,4,3,2,2,6,6,4,3,3,5,2,3,5,2,1,3,7,4,2,5,3,4,8,10,9,16,5,4,0,2,5,4,2,3,1,9,130,3,12,2,1,5,1,2,5,5,0,4,1,2,1,3,1,0,0,1,1,2,1,1,-5.8,-4.2,-5.76,-0.9,-0.6,-0.89,-0.32,-6.3,-0.323,0.2,4.3,0.199,9.6,12.8,9.64,-0.2,-1.5,-0.22,0.181,10.1,0.181,0.25,1.2,0.247,2.59,8.6,2.593,0.99,2.4,0.989,1.2,4.4,1.2,-0.3,-3.5,-0.31,-95.3,-12.4,-95.32,329.1,43.9,329.13,1,1,1,0
Athlete_210,2010,Last210,Under 14 Girls,0,169.6,162.3,4.18,5.18,85.6,20.1,1.84,25.33,33.97,43.01,26.8,6,690,641,3,4,0,5,1,0,0,0,0,0,0,1,1,2,5,4,4,4,3,3,3,4,3,5,3,2,5,4,3,2,1,3,4,5,4,2,1,4,2,4,5,5,3,3,4,3,5,7,7,7,3,3,4,1,6,6,2,4,3,4,6,4,2,4,4,1,1,2,8,8,11,14,1,2,0,1,2,3,2,3,1,4,23,1,12,3,3,3,1,4,1,2,1,4,3,4,5,3,0,1,1,0,0,2,2,0,-1.4,-0.9,-0.36,-2.1,-1.3,-0.54,0.35,8.3,0.087,-0.72,-13.9,-0.181,-9.4,-11,-2.34,-2.5,-12.5,-0.63,0.264,14.4,0.066,1.05,4.1,0.261,1.92,5.7,0.481,1.86,4.3,0.466,17.2,64,4.3,2.1,37.7,0.52,-45,-6.5,-11.26,50.2,7.8,12.55,0,3,4,1
Athlete_211,2009,Last211,Squirt Minor,0,113.4,157.2,5.27,5.77,75.1,19.2,1.74,25.1,32.29,61.83,0,15,402,870,2,2,2,2,4,0,0,0,0,0,0,4,3,4,5,5,1,4,5,4,2,3,2,2,1,5,5,2,3,3,5,3,2,5,1,5,1,2,4,4,1,2,5,4,5,1,6,1,5,3,1,1,1,4,4,5,4,6,5,3,1,5,7,3,1,4,3,3,5,10,12,13,5,2,1,1,3,2,5,1,0,5,148,2,12,2,5,4,1,4,2,3,1,1,3,1,3,2,1,1,0,1,1,5,4,0,7.2,6.4,1.21,-2.9,-1.8,-0.48,0.54,10.3,0.091,0.39,6.8,0.065,12.1,16.2,2.02,-0.1,-0.4,-0.01,-0.092,-5.3,-0.015,-0.62,-2.5,-0.104,1.65,5.1,0.275,4.39,7.1,0.731,9.2,918.2,1.53,3.5,23.3,0.58,20.3,5,3.38,-37,-4.2,-6.16,0,4,6,0
Athlete_212,2006,Last212,Under 16 Girls,1,106.7,163.6,5.19,5.71,80.8,17.7,1.78,24.14,36.12,51.68,22.9,13,549,524,1,3,1,2,4,0,0,0,0,0,0,3,5,2,5,4,1,1,3,5,5,2,2,5,4,3,3,3,2,4,5,3,2,5,4,2,5,4,2,1,2,4,1,2,5,4,3,6,2,7,3,2,4,2,3,3,2,3,4,5,2,4,3,2,2,4,1,4,5,11,12,12,2,2,1,0,1,3,4,2,0,5,119,3,17,5,2,2,1,3,4,4,0,3,4,1,2,2,1,0,0,0,0,2,2,0,2.1,2,2.1,2.2,1.3,2.19,-0.11,-2.1,-0.109,0.56,9.9,0.563,-3.6,-4.4,-3.59,-1.2,-6.6,-1.17,-0.349,-19.5,-0.349,1.06,4.4,1.06,-0.15,-0.4,-0.152,-2.76,-5.4,-2.765,-25.4,-110.8,-25.35,2.9,22.9,2.89,124.4,22.7,124.43,108.7,20.7,108.69,-1,4,1,0
Athlete_213,2004,Last213,Under 19 Girls,1,117.8,156.9,6.23,5,72,22.5,1.91,18.42,30.85,65.35,41.4,2,440,1027,4,3,2,3,3,0,1,0,0,0,0,1,3,3,1,5,5,5,5,3,4,2,3,5,2,5,3,3,4,4,3,1,2,2,3,1,3,2,3,1,3,5,5,1,2,4,3,2,3,2,3,6,2,6,7,7,2,3,1,5,4,7,2,1,3,1,3,5,5,12,10,8,4,4,0,1,4,2,5,2,0,9,91,1,10,5,5,1,0,5,5,3,1,4,3,2,3,3,0,1,0,0,0,1,1,1,9.3,7.9,2.31,-8.2,-5.3,-2.06,0.34,5.4,0.084,0.36,7.2,0.089,-7.3,-10.1,-1.82,-3,-13.5,-0.76,-0.133,-7,-0.033,-0.1,-0.5,-0.024,1.63,5.3,0.407,2.71,4.1,0.677,3.7,8.9,0.92,4.4,242.4,1.11,50.8,11.5,12.69,220,21.4,55,4,2,4,0
Athlete_214,2008,Last214,Under 19 Girls,0,139.8,162.1,5.5,5.05,62.1,27.4,1.8,20.31,28.37,57.83,33.4,6,298,747,2,2,2,4,5,0,0,0,0,0,1,1,5,3,5,4,5,5,1,2,1,5,2,4,2,5,3,5,5,5,4,2,5,5,3,3,3,2,3,3,4,1,1,3,2,1,2,5,6,1,7,2,2,2,7,7,7,5,4,4,5,6,6,2,4,5,1,3,7,6,8,12,4,1,0,0,3,4,1,2,0,5,54,3,13,4,1,4,1,2,5,5,1,2,5,4,2,2,1,0,1,0,1,3,4,0,-7.4,-5.3,-3.69,-0.5,-0.3,-0.27,0.11,2,0.055,0.15,2.9,0.074,-3.4,-5.4,-1.68,3.3,12.2,1.67,0.005,0.3,0.003,-0.26,-1.3,-0.13,0.05,0.2,0.025,0.65,1.1,0.327,-2.4,-7.3,-1.21,-0.3,-5.6,-0.16,68.6,23.1,34.32,270.6,36.2,135.28,-1,1,2,0
Athlete_215,2006,Last215,Bantam Major,0,141.9,167.5,5.01,5.73,71.9,17,1.99,22.12,25.67,43.72,7.3,8,774,943,5,4,2,1,1,1,0,1,0,0,1,2,4,5,2,3,2,4,2,3,5,1,1,3,1,2,5,2,2,2,2,5,4,3,4,3,3,5,1,4,5,3,5,3,2,5,5,5,6,3,4,1,3,5,2,1,7,5,3,2,5,6,5,2,2,4,4,3,10,9,13,15,4,5,0,1,5,2,4,3,1,6,29,1,10,5,5,2,1,4,4,1,1,5,2,4,1,1,1,0,0,1,0,1,1,0,-9.1,-6.4,-3.03,-4,-2.4,-1.33,-0.2,-4,-0.066,0.24,4.2,0.081,-12.5,-17.3,-4.16,8,47.2,2.68,0.251,12.6,0.084,0.39,1.8,0.13,-1.6,-6.2,-0.533,0.77,1.8,0.256,16.4,225.6,5.46,-1.1,-13.7,-0.37,-43.2,-5.6,-14.39,59,6.3,19.66,0,4,3,0
Athlete_216,2009,Last216,Under 16 Boys,0,137.1,158,5.43,5.9,74.1,24.3,1.69,25.33,31.15,59.75,25.4,11,717,1018,5,3,1,4,1,0,1,0,0,0,0,2,2,2,2,3,4,1,2,1,1,1,2,1,2,5,2,4,3,1,5,2,1,3,2,5,1,1,3,5,3,3,3,2,3,5,7,3,4,7,5,3,4,5,5,1,2,1,4,6,3,7,2,4,4,1,1,5,10,12,8,9,2,3,1,2,4,4,5,2,1,5,96,4,14,5,1,3,1,5,3,4,0,2,4,3,1,1,1,0,1,1,0,3,1,0,-14.5,-10.5,-14.45,-0.6,-0.4,-0.59,-0.26,-4.7,-0.256,0.88,15,0.885,2.9,3.9,2.88,1.3,5.2,1.28,0.231,13.7,0.231,-0.47,-1.9,-0.474,-0.17,-0.6,-0.173,-4.51,-7.6,-4.514,-30.6,-120.5,-30.6,-5.4,-49.9,-5.38,-9.6,-1.3,-9.63,-118.3,-11.6,-118.32,3,2,1,1
Athlete_217,2010,Last217,Squirt Minor,0,152.5,153,4.71,4.58,80.2,20.4,1.83,21.35,27.59,47,33.5,8,321,517,2,4,0,3,5,0,0,0,0,1,1,2,4,4,5,4,1,3,2,1,3,2,2,4,3,5,1,2,4,5,2,4,3,4,4,5,1,1,5,5,3,4,3,3,4,3,4,4,6,2,6,4,3,3,2,1,6,7,6,2,1,2,4,1,2,1,2,4,7,7,11,14,4,5,1,2,5,3,4,1,0,1,104,2,11,1,4,2,0,2,5,5,0,4,1,2,4,5,1,1,1,0,1,3,5,0,-18.3,-12,-6.09,-0.2,-0.1,-0.07,-0.09,-1.9,-0.03,-0.21,-4.6,-0.071,11.1,13.9,3.71,-0.3,-1.3,-0.09,0.134,7.3,0.045,-1.13,-5.3,-0.378,-0.37,-1.3,-0.122,-2.44,-5.2,-0.814,9.4,28.1,3.13,-4.8,-61.5,-1.59,65.8,20.5,21.94,231.6,44.8,77.21,-1,4,3,1
Athlete_218,2006,Last218,Bantam Major,1,96.6,153.7,4.96,5.01,94.2,19.8,1.6,22.88,34.52,57.47,14.9,3,573,744,4,3,1,1,4,0,0,0,0,0,1,5,4,3,2,5,2,3,5,1,1,4,4,1,4,5,1,4,4,4,1,3,4,4,3,4,2,4,4,1,3,5,5,3,2,1,1,3,1,6,2,7,5,7,3,1,6,5,2,5,2,6,2,3,1,5,2,5,7,8,10,15,1,2,1,2,2,1,2,3,0,9,13,3,14,4,4,2,1,4,2,4,1,4,1,4,4,3,1,0,1,1,1,3,5,1,-4.9,-5.1,-4.91,-3.8,-2.5,-3.8,-0.13,-2.7,-0.135,-0.12,-2.4,-0.121,-14.8,-15.7,-14.82,-2.7,-13.6,-2.7,-0.121,-7.6,-0.121,-0.9,-4,-0.905,-1.53,-4.4,-1.527,-0.07,-0.1,-0.067,2.1,14.5,2.15,2.7,101.6,2.65,20.8,3.6,20.83,-256.7,-34.5,-256.74,1,4,1,0
